title:Aya نعم, start timestamp:1702803099.804557, stop timestamp:1702803111.079423, headset type:EPOCX, headset serial:E50206EF, headset firmware:720, channels:67, sampling rate:eeg_128;mot_32, samples:1445      , version:2.2, 
0.000000,0.711910,0.166016,-0.661011,0.169373,0.989867,0.007325,0.075204,-5.812537,15.015745,97.999313
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711797,0.166016,-0.661133,0.169373,0.982053,0.019045,0.071298,-5.897950,14.947504,97.899384
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711896,0.165833,-0.661072,0.169373,0.988890,0.015139,0.070321,-5.808155,15.136087,97.892776
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711797,0.165710,-0.661194,0.169434,0.987425,0.017092,0.078135,-5.677340,15.139145,97.936829
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711924,0.165588,-0.661072,0.169495,0.989379,0.020022,0.070809,-5.709606,15.208564,97.993149
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711924,0.165588,-0.661072,0.169495,0.989379,0.008790,0.073739,-5.721979,15.171041,98.110504
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711952,0.165588,-0.661011,0.169617,1.005494,0.005860,0.082041,-5.866447,15.137270,98.282784
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711824,0.165527,-0.661133,0.169739,0.981565,0.027835,0.070809,-5.979803,15.123543,98.304504
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711767,0.165527,-0.661194,0.169739,0.982542,0.020510,0.071786,-5.831822,15.211189,98.224052
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711624,0.165527,-0.661316,0.169861,0.989379,0.009767,0.070321,-5.965307,15.256737,98.318314
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711610,0.165527,-0.661316,0.169922,0.985472,0.017092,0.062508,-6.118776,15.214396,98.319817
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711552,0.165588,-0.661316,0.170105,0.992797,0.009767,0.070321,-6.040232,15.292956,98.271172
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711480,0.165588,-0.661377,0.170166,0.986449,0.006348,0.082530,-6.036209,15.230328,98.294052
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711566,0.165588,-0.661316,0.170044,0.986449,0.018557,0.063973,-5.999254,15.373961,98.264648
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711512,0.165955,-0.661377,0.169678,0.992309,0.016604,0.077158,-5.832662,15.303232,98.288185
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711711,0.165955,-0.661194,0.169556,0.990355,0.026859,0.078135,-5.849396,15.406242,98.259361
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711697,0.165955,-0.661194,0.169617,0.996215,0.019534,0.068368,-5.764456,15.382284,98.133430
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711682,0.166016,-0.661194,0.169617,0.988402,0.013185,0.070809,-5.504677,15.444057,98.186752
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711627,0.166260,-0.661255,0.169373,0.983518,0.020999,0.060066,-5.604210,15.449651,98.084740
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711472,0.166382,-0.661438,0.169189,0.998657,0.021975,0.068368,-5.493789,15.388019,98.026268
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711357,0.166565,-0.661499,0.169250,0.985960,0.018069,0.066414,-5.611076,15.332550,97.923645
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711314,0.166687,-0.661499,0.169312,0.990844,0.019045,0.066414,-5.616636,15.465961,97.931274
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711271,0.166809,-0.661499,0.169373,0.997192,0.020999,0.062019,-5.771639,15.352699,97.754814
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711371,0.166748,-0.661438,0.169250,0.991820,0.012209,0.079111,-5.911141,15.134096,97.679337
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711571,0.166565,-0.661316,0.169067,1.005005,0.017580,0.066903,-5.820027,15.220686,97.744736
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711657,0.166565,-0.661255,0.168945,0.996215,0.027835,0.070809,-5.838025,15.198618,97.686928
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711827,0.166504,-0.661072,0.169006,0.992309,0.012697,0.071298,-5.787556,15.278756,97.668236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711940,0.166504,-0.660950,0.169006,0.991820,0.020510,0.062508,-5.742133,15.350881,97.768082
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711911,0.166565,-0.660950,0.169067,0.988402,0.011232,0.069833,-5.601253,15.315792,97.791267
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711798,0.166626,-0.661072,0.169006,0.994262,0.007325,0.072763,-5.674461,15.217546,97.845474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711784,0.166626,-0.661072,0.169067,1.001099,0.015627,0.068856,-5.740348,15.179125,97.844261
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711742,0.166626,-0.661133,0.169006,0.990355,0.019045,0.072763,-5.916314,15.094546,97.843170
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711684,0.166748,-0.661133,0.169128,0.995727,0.019534,0.058601,-5.841349,15.135091,97.775520
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711712,0.166931,-0.661072,0.169067,0.996215,0.014162,0.083018,-5.823881,15.171582,97.797966
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711798,0.166870,-0.661011,0.169006,0.992797,0.020510,0.062508,-5.774826,15.137757,97.934837
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711727,0.166992,-0.661072,0.168945,0.984495,0.009278,0.071298,-5.797343,15.090649,97.941353
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711756,0.166870,-0.661072,0.168945,0.987914,0.021975,0.072274,-5.667609,15.314917,97.980553
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711755,0.166687,-0.661072,0.169128,0.992797,0.005860,0.066414,-5.600848,15.100092,97.799164
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711726,0.166687,-0.661072,0.169250,0.991332,0.008790,0.075693,-5.757430,15.190083,97.852577
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711726,0.166687,-0.661072,0.169250,0.986937,0.029789,0.075204,-5.581687,15.321074,97.733986
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711669,0.166748,-0.661133,0.169189,1.001587,0.005860,0.080088,-5.590185,15.255633,97.893921
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711612,0.166870,-0.661133,0.169312,0.987914,0.020999,0.072274,-5.547833,15.280070,97.954529
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711640,0.166992,-0.661072,0.169312,0.992797,0.024417,0.070809,-5.709716,15.268730,97.825745
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711640,0.167053,-0.661072,0.169250,0.985472,0.015139,0.072274,-5.455411,15.475190,97.993172
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711640,0.167053,-0.661072,0.169250,0.989379,0.022464,0.073251,-5.509871,15.477672,97.960518
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711640,0.167053,-0.661072,0.169250,0.997680,0.020999,0.075693,-5.408883,15.529904,98.031136
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711682,0.166992,-0.661011,0.169373,0.987914,0.027347,0.069833,-5.617995,15.460247,98.011353
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711696,0.166748,-0.661011,0.169556,0.987914,0.016115,0.074228,-5.706195,15.414223,98.093552
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711652,0.166626,-0.661011,0.169861,0.999145,0.020510,0.062508,-5.702242,15.372800,98.050865
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711637,0.166626,-0.661011,0.169922,0.983030,0.014650,0.063973,-5.482018,15.335520,98.095779
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711836,0.166687,-0.660828,0.169739,0.987425,0.005860,0.080576,-5.667150,15.085301,98.136200
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711952,0.166809,-0.660767,0.169373,0.984007,-0.007325,0.067879,-5.600435,15.093438,98.355911
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.711967,0.166687,-0.660828,0.169189,0.992309,0.004395,0.064949,-5.440392,15.100760,98.303658
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712082,0.166748,-0.660767,0.168884,0.989379,0.015139,0.074228,-5.263019,14.990685,98.306625
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712196,0.166687,-0.660706,0.168701,0.989867,0.014650,0.070809,-5.186717,15.091617,98.309296
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712154,0.166626,-0.660767,0.168701,0.988402,0.021975,0.071298,-5.334712,15.149121,98.461700
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712083,0.166687,-0.660828,0.168701,0.993774,0.018557,0.072274,-5.317907,15.134209,98.582191
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712083,0.166748,-0.660828,0.168640,0.989379,0.015139,0.072274,-5.302783,15.087455,98.490639
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712239,0.166626,-0.660706,0.168579,1.005005,0.022952,0.058601,-5.205838,14.995376,98.358246
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712225,0.166565,-0.660706,0.168701,0.991820,0.009278,0.069833,-5.335255,14.912505,98.322418
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712240,0.166321,-0.660767,0.168640,0.992309,-0.001465,0.080576,-5.401729,15.054588,98.290176
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712297,0.166260,-0.660767,0.168457,0.985472,0.018069,0.074228,-5.428223,15.015796,98.477829
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712283,0.166382,-0.660767,0.168396,0.982542,0.020999,0.073251,-5.352067,15.014216,98.596710
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712326,0.166565,-0.660706,0.168274,0.985472,0.022952,0.071786,-5.450194,14.996128,98.520370
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712311,0.166809,-0.660645,0.168335,1.000122,0.027347,0.084483,-5.505175,15.079848,98.601669
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712368,0.166870,-0.660583,0.168274,0.996215,0.016115,0.078623,-5.537991,15.005197,98.358170
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712495,0.166809,-0.660461,0.168274,0.993285,0.020999,0.088878,-5.450858,15.054677,98.405685
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712552,0.166626,-0.660461,0.168213,0.999634,0.017580,0.063484,-5.605772,15.099210,98.415115
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712553,0.166260,-0.660522,0.168335,0.993774,0.016604,0.074228,-5.495195,15.072622,98.406937
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712580,0.165955,-0.660522,0.168518,0.995727,0.024417,0.073251,-5.412342,15.065360,98.416245
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712580,0.165894,-0.660522,0.168579,0.984007,0.023440,0.071298,-5.537775,15.242157,98.274620
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712637,0.165894,-0.660461,0.168579,0.992797,0.027347,0.072763,-5.450664,15.351274,98.297157
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712651,0.165833,-0.660461,0.168579,0.990844,0.017580,0.073739,-5.555597,15.316147,98.267441
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712694,0.165894,-0.660461,0.168335,0.997680,0.021487,0.077646,-5.700037,15.334533,98.040695
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712695,0.166016,-0.660461,0.168213,0.993774,0.017092,0.074228,-5.580034,15.401079,98.069962
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712666,0.166016,-0.660461,0.168335,0.990355,0.013185,0.073251,-5.488697,15.410972,98.146301
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712552,0.166077,-0.660522,0.168518,0.980588,0.011232,0.064949,-5.689827,15.386540,98.198334
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712537,0.165955,-0.660522,0.168701,0.985960,0.016115,0.063973,-5.637511,15.314553,98.095169
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712564,0.166077,-0.660400,0.168945,0.987914,0.017092,0.083506,-5.673760,15.333098,97.968987
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712649,0.166321,-0.660278,0.168823,0.997192,0.001465,0.084483,-5.639718,15.199788,97.922089
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712664,0.166443,-0.660278,0.168640,1.001099,0.018069,0.068368,-5.725746,15.063143,97.929878
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712806,0.166443,-0.660156,0.168518,0.998657,0.011720,0.081065,-5.819838,15.040162,97.970222
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712864,0.166260,-0.660217,0.168213,1.002075,0.013185,0.078135,-5.687854,14.969479,97.839867
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712894,0.166199,-0.660278,0.167908,0.996704,0.018069,0.063484,-5.652402,15.039198,97.922546
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712810,0.166260,-0.660400,0.167725,0.985960,0.022464,0.085460,-5.687162,14.951944,97.896957
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712724,0.166504,-0.660400,0.167847,0.979123,0.025394,0.070809,-5.701779,15.023417,97.857262
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712681,0.166504,-0.660400,0.168030,0.994750,0.020510,0.075204,-5.714934,14.954409,97.738205
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712609,0.166382,-0.660461,0.168213,0.993285,0.023929,0.072763,-5.776774,14.775635,97.664383
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712525,0.166260,-0.660583,0.168213,0.990355,0.011720,0.076181,-5.732430,14.898071,97.647942
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712596,0.166077,-0.660583,0.168091,0.981077,0.029789,0.077158,-5.759187,14.908264,97.683151
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712625,0.166077,-0.660583,0.167969,0.996704,0.020999,0.073251,-5.633268,14.900771,97.748169
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712654,0.166077,-0.660583,0.167847,0.992797,0.005372,0.080088,-5.636608,14.960693,97.773354
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712625,0.166077,-0.660583,0.167969,0.993285,0.015139,0.088390,-5.456281,15.014625,97.512680
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712610,0.166016,-0.660583,0.168091,0.983030,0.010255,0.076181,-5.543986,14.779828,97.628082
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712483,0.165955,-0.660706,0.168213,0.983030,0.004883,0.071786,-5.556254,14.801846,97.665276
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712440,0.165833,-0.660767,0.168274,0.990355,0.008790,0.078623,-5.517295,14.954994,97.615410
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712440,0.165833,-0.660767,0.168274,0.999634,0.021975,0.074228,-5.598899,14.976162,97.687202
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712370,0.165955,-0.660828,0.168213,0.979123,0.020022,0.074716,-5.622343,15.045212,97.751816
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712341,0.166077,-0.660828,0.168213,0.993285,0.011720,0.083018,-5.693442,14.974024,97.893303
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712326,0.166199,-0.660767,0.168396,1.000610,0.023929,0.072274,-5.690764,14.976622,97.870636
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712454,0.166260,-0.660645,0.168274,0.986937,0.012209,0.078623,-5.755021,14.995626,97.866905
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712511,0.166077,-0.660645,0.168213,1.003541,0.020999,0.082530,-5.812852,15.012731,98.063553
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712483,0.166199,-0.660706,0.167969,0.984495,0.014650,0.079600,-6.031567,15.161457,98.173866
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712427,0.166260,-0.660767,0.167908,0.990844,0.013185,0.078135,-5.961744,15.161979,98.273140
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712554,0.166321,-0.660583,0.168030,0.984984,0.017092,0.074716,-6.148903,15.112447,98.295830
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712425,0.166382,-0.660645,0.168274,0.983518,0.013185,0.071298,-6.034012,15.117869,98.216248
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712411,0.166504,-0.660645,0.168213,0.995239,0.011720,0.080576,-6.013945,15.039415,98.177956
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
0.000000,0.712312,0.166504,-0.660767,0.168152,0.995239,0.002930,0.076181,-5.929217,15.118807,98.210159
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
